group,detailPage,name,subjectId,canton
S,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354104,Fehr Hans-Jürg,11.019,SH
S,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354162,Rennwald Jean-Claude,11.019,JU
G,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354187,Thorens Goumaz Adèle,11.019,VD
G,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354113,Schelbert Louis,11.019,LU
V,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354129,Flückiger-Bäni Sylvia,11.019,AG
BD,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354190,Hassler Hansjörg,11.019,GR
CEg,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354202,de Buman Dominique,11.019,FR
S,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354279,Fehr Hans-Jürg,11.019,SH
S,/ab/data/d/n/4819/354030/d_n_4819_354030_354230.htm#354315,Nordmann Roger,10.480,VD
CEg,/ab/data/d/n/4819/354030/d_n_4819_354030_354230.htm#354341,Schmidt Roberto,10.480,VS
G,/ab/data/d/n/4819/354030/d_n_4819_354030_354230.htm#354303,van Singer Christian,10.480,VD
V,/ab/data/d/n/4819/354030/d_n_4819_354030_354230.htm#354347,Killer Hans,10.480,AG
S,/ab/data/d/n/4819/354030/d_n_4819_354030_354230.htm#354340,Nussbaumer Eric,10.480,BL
RL,/ab/data/d/n/4819/354030/d_n_4819_354030_354230.htm#354369,Leutenegger Filippo,10.480,ZH
G,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354281,Schelbert Louis,11.019,LU
S,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354283,Fässler-Osterwalder Hildegard,11.019,SG
CEg,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354203,de Buman Dominique,11.019,FR
G,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354247,Thorens Goumaz Adèle,11.019,VD
G,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354322,Müller Geri,11.019,AG
S,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354214,Rennwald Jean-Claude,11.019,JU
CEg,/ab/data/d/n/4819/354030/d_n_4819_354030_354230.htm#354348,Lustenberger Ruedi,10.480,LU
G,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354223,Thorens Goumaz Adèle,11.019,VD
RL,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354314,Noser Ruedi,11.019,ZH
CEg,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354265,Darbellay Christophe,11.019,VS
G,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354320,Schelbert Louis,11.019,LU
S,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354335,Fehr Hans-Jürg,11.019,SH
RL,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354329,Ineichen Otto,11.019,LU
S,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354332,Fehr Hans-Jürg,11.019,SH
RL,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354333,Ineichen Otto,11.019,LU
S,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354324,Fehr Hans-Jürg,11.019,SH
RL,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354326,Fiala Doris,11.019,ZH
S,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354330,Fehr Hans-Jürg,11.019,SH
BD,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354339,Hassler Hansjörg,11.019,GR
RL,/ab/data/d/n/4819/354030/d_n_4819_354030_354102.htm#354350,Noser Ruedi,11.019,ZH
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355384.htm#355434,Roth-Bernasconi Maria,11.001,GE
CEg,/ab/data/d/n/4819/355088/d_n_4819_355088_355384.htm#355463,Glanzmann-Hunkeler Ida,11.001,LU
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355384.htm#355452,Veillon Pierre-François,11.001,VD
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355384.htm#355465,Miesch Christian,11.001,BL
CEg,/ab/data/d/n/4819/355088/d_n_4819_355088_355384.htm#355462,Lustenberger Ruedi,11.001,LU
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355384.htm#355440,Français Olivier,11.001,VD
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355384.htm#355458,Wyss Brigit,11.001,SO
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355384.htm#355466,Veillon Pierre-François,11.001,VD
Germanier Jean-René,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350688,Le président,10.057 10.455 10.464 10.472,président
RL,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350657,Müller Philipp,10.057 10.455 10.464 10.472,AG
V,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350671,Grin Jean-Pierre,10.057 10.455 10.464 10.472,VD
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350669,Leutenegger Oberholzer Susanne,10.057 10.455 10.464 10.472,BL
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350698,Leuenberger Ueli,10.057 10.455 10.464 10.472,GE
CEg,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350716,de Buman Dominique,10.057 10.455 10.464 10.472,FR
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350712,Rennwald Jean-Claude,10.057 10.455 10.464 10.472,JU
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350718,von Graffenried Alec,10.057 10.455 10.464 10.472,BE
RL,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350762,Favre Charles,10.057 10.455 10.464 10.472,VD
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350739,Steiert Jean-François,10.057 10.455 10.464 10.472,FR
RL,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350740,Favre Charles,10.057 10.455 10.464 10.472,VD
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350702,Rechsteiner Paul,10.057 10.455 10.464 10.472,SG
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350777,Aubert Josiane,10.057 10.455 10.464 10.472,VD
BD,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350899,Hassler Hansjörg,10.057 10.455 10.464 10.472,GR
V,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350902,Flückiger-Bäni Sylvia,10.057 10.455 10.464 10.472,AG
CEg,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350909,Zemp Markus,10.057 10.455 10.464 10.472,AG
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350770,Thorens Goumaz Adèle,10.057 10.455 10.464 10.472,VD
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350776,Schelbert Louis,10.057 10.455 10.464 10.472,LU
V,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350722,Schibli Ernst,10.057 10.455 10.464 10.472,ZH
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350738,Schelbert Louis,10.057 10.455 10.464 10.472,LU
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350911,Prelicz-Huber Katharina,10.057 10.455 10.464 10.472,ZH
V,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350786,Graber Jean-Pierre,10.057 10.455 10.464 10.472,BE
CEg,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350910,Weibel Thomas,10.057 10.455 10.464 10.472,ZH
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355353.htm#355467,Graf-Litscher Edith,09.4136,TG
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355353.htm#355446,Graf-Litscher Edith,09.4136,TG
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355367.htm#355454,Allemann Evi,09.4150,BE
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350901,Weber-Gobet Marie-Thérèse,10.057 10.455 10.464 10.472,FR
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350922,Fässler-Osterwalder Hildegard,10.057 10.455 10.464 10.472,SG
RL,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350913,Engelberger Edi,10.057 10.455 10.464 10.472,NW
V,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350932,Rickli Natalie Simone,10.057 10.455 10.464 10.472,ZH
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350908,Rossini Stéphane,10.057 10.455 10.464 10.472,VS
V,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350927,Föhn Peter,10.057 10.455 10.464 10.472,SZ
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350779,John-Calame Francine,10.057 10.455 10.464 10.472,NE
CEg,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350916,Hany Urs,10.057 10.455 10.464 10.472,ZH
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350928,Chopard-Acklin Max,10.057 10.455 10.464 10.472,AG
V,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350805,Rime Jean-François,10.057 10.455 10.464 10.472,FR
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350925,Vischer Daniel,10.057 10.455 10.464 10.472,ZH
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350798,Roth-Bernasconi Maria,10.057 10.455 10.464 10.472,GE
CEg,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350934,Glanzmann-Hunkeler Ida,10.057 10.455 10.464 10.472,LU
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350929,Daguet André,10.057 10.455 10.464 10.472,BE
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350943,Bänziger Marlies,10.057 10.455 10.464 10.472,ZH
-,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350941,Lumengo Ricardo,10.057 10.455 10.464 10.472,BE
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350847,Maire Jacques-André,10.057 10.455 10.464 10.472,NE
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350832,Teuscher Franziska,10.057 10.455 10.464 10.472,BE
CEg,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350938,Meier-Schatz Lucrezia,10.057 10.455 10.464 10.472,SG
V,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350953,Baettig Dominique,10.057 10.455 10.464 10.472,JU
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350920,Rennwald Jean-Claude,10.057 10.455 10.464 10.472,JU
V,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350924,Baettig Dominique,10.057 10.455 10.464 10.472,JU
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350960,Kiener Nellen Margret,10.057 10.455 10.464 10.472,BE
V,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350954,Miesch Christian,10.057 10.455 10.464 10.472,BL
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350944,Voruz Eric,10.057 10.455 10.464 10.472,VD
CEg,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350961,Ingold Maja,10.057 10.455 10.464 10.472,ZH
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#351017,Heim Bea,10.057 10.455 10.464 10.472,SO
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#351001,von Graffenried Alec,10.057 10.455 10.464 10.472,BE
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350824,Tschümperlin Andy,10.057 10.455 10.464 10.472,SZ
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350839,Lang Josef,10.057 10.455 10.464 10.472,ZG
CEg,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350831,Robbiani Meinrado,10.057 10.455 10.464 10.472,TI
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350972,Rielle Jean-Charles,10.057 10.455 10.464 10.472,GE
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350975,van Singer Christian,10.057 10.455 10.464 10.472,VD
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#351000,Rennwald Jean-Claude,10.057 10.455 10.464 10.472,JU
CEg,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#351003,Roux Paul-André,10.057 10.455 10.464 10.472,VS
G,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350992,Leuenberger Ueli,10.057 10.455 10.464 10.472,GE
CEg,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350991,Roux Paul-André,10.057 10.455 10.464 10.472,VS
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350995,Schenker Silvia,10.057 10.455 10.464 10.472,BS
RL,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350864,Abate Fabio,10.057 10.455 10.464 10.472,TI
S,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350893,Carobbio Guscetti Marina,10.057 10.455 10.464 10.472,TI
RL,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350993,Malama Peter,10.057 10.455 10.464 10.472,BS
RL,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#350997,Müller Philipp,10.057 10.455 10.464 10.472,AG
V,/ab/data/d/n/4817/350654/d_n_4817_350654_350655.htm#351041,Grin Jean-Pierre,10.057 10.455 10.464 10.472,VD
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355321.htm#355450,Birrer-Heimo Prisca,09.4096,LU
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355297.htm#355435,Chopard-Acklin Max,09.4091,AG
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355297.htm#355425,Chopard-Acklin Max,09.4091,AG
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355305.htm#355443,Allemann Evi,09.4095,BE
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355300.htm#355457,Allemann Evi,09.4094,BE
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355325.htm#355442,Lang Josef,09.4021,ZG
CEg,/ab/data/d/n/4819/355088/d_n_4819_355088_355288.htm#355403,Barthassat Luc,09.3944,GE
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355285.htm#355420,Schlüer Ulrich,09.3885,ZH
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355095,Miesch Christian,11.016,BL
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355096,Perrinjaquet Sylvie,11.016,NE
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355101,Müller Geri,11.016,AG
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355097,Lang Josef,11.016,ZG
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355106,Galladé Chantal,11.016,ZH
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355108,Chopard-Acklin Max,11.016,AG
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355104,Eichenberger-Walther Corina,11.016,AG
BD,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355112,Haller Vannini Ursula,11.016,BE
CEg,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355127,Segmüller Pius,11.016,LU
CEg,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355163,Loepfe Arthur,11.016,AI
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355130,Borer Roland F.,11.016,SO
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355115,Miesch Christian,11.016,BL
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355148,Müller Walter,11.016,SG
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355128,Zuppiger Bruno,11.016,ZH
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355141,Galladé Chantal,11.016,ZH
CEg,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355119,Segmüller Pius,11.016,LU
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355126,Galladé Chantal,11.016,ZH
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355125,Allemann Evi,11.016,BE
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355092.htm#355147,Engelberger Edi,11.016,NW
CEg,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355167,Segmüller Pius,10.098,LU
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355172,Voruz Eric,10.098,VD
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355210,Lachenmeier-Thüring Anita,10.098,BS
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355226,Lang Josef,10.098,ZG
CEg,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355229,Büchler Jakob,10.098,SG
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355248.htm#355390,Birrer-Heimo Prisca,10.078,LU
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355248.htm#355383,Zuppiger Bruno,10.078,ZH
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355248.htm#355389,Chopard-Acklin Max,10.078,AG
CEg,/ab/data/d/n/4819/355088/d_n_4819_355088_355248.htm#355404,Glanzmann-Hunkeler Ida,10.078,LU
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355248.htm#355416,Müller Walter,10.078,SG
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355248.htm#355408,Lang Josef,10.078,ZG
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355248.htm#355401,Lang Josef,10.078,ZG
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355248.htm#355398,Fässler-Osterwalder Hildegard,10.078,SG
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355240,Schlüer Ulrich,10.098,ZH
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355259,Perrinjaquet Sylvie,10.098,NE
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355248.htm#355363,Voruz Eric,10.078,VD
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355248.htm#355405,Engelberger Edi,10.078,NW
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355242.htm#355381,Fehr Mario,09.082,ZH
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355242.htm#355348,Fiala Doris,09.082,ZH
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355121.htm#355151,Eichenberger-Walther Corina,10.099,AG
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355121.htm#355123,Perrin Yvan,10.099,NE
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355121.htm#355149,Galladé Chantal,10.099,ZH
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355121.htm#355156,Lang Josef,10.099,ZG
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355121.htm#355154,Malama Peter,10.099,BS
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355121.htm#355155,Schlüer Ulrich,10.099,ZH
CEg,/ab/data/d/n/4819/355088/d_n_4819_355088_355121.htm#355166,Glanzmann-Hunkeler Ida,10.099,LU
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355234,Fehr Hans,10.098,ZH
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355260,Perrinjaquet Sylvie,10.098,NE
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355238,Allemann Evi,10.098,BE
BD,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355239,Haller Vannini Ursula,10.098,BE
CEg,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355269,Segmüller Pius,10.098,LU
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355277,Schlüer Ulrich,10.098,ZH
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355273,Birrer-Heimo Prisca,10.098,LU
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355121.htm#355165,Galladé Chantal,10.099,ZH
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355121.htm#355180,Schlüer Ulrich,10.099,ZH
RL,/ab/data/d/n/4819/355088/d_n_4819_355088_355121.htm#355158,Fiala Doris,10.099,ZH
V,/ab/data/d/n/4819/355088/d_n_4819_355088_355121.htm#355159,Schlüer Ulrich,10.099,ZH
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355278,Lachenmeier-Thüring Anita,10.098,BS
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355310,Voruz Eric,10.098,VD
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355279,Lang Josef,10.098,ZG
G,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355320,Müller Geri,10.098,AG
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355370,Allemann Evi,10.098,BE
S,/ab/data/d/n/4819/355088/d_n_4819_355088_355160.htm#355311,Voruz Eric,10.098,VD
S,/ab/data/d/n/4819/355481/d_n_4819_355481_355566.htm#355610,Leutenegger Oberholzer Susanne,11.5265,BL
RL,/ab/data/d/n/4819/355481/d_n_4819_355481_355574.htm#355625,Malama Peter,11.5195,BS
S,/ab/data/d/n/4819/355481/d_n_4819_355481_355562.htm#355604,Leutenegger Oberholzer Susanne,11.5264,BL
G,/ab/data/d/n/4819/355481/d_n_4819_355481_355552.htm#355602,Bänziger Marlies,11.5247,ZH
S,/ab/data/d/n/4819/355481/d_n_4819_355481_355569.htm#355605,Kiener Nellen Margret,11.5261,BE
V,/ab/data/d/n/4819/355481/d_n_4819_355481_355559.htm#355601,Kaufmann Hans,11.5249,ZH
S,/ab/data/d/n/4819/355481/d_n_4819_355481_355510.htm#355581,Allemann Evi,11.5263,BE
G,/ab/data/d/n/4819/355481/d_n_4819_355481_355507.htm#355579,Teuscher Franziska,11.5218,BE
G,/ab/data/d/n/4819/355481/d_n_4819_355481_355498.htm#355583,Teuscher Franziska,11.5217,BE
S,/ab/data/d/n/4819/355481/d_n_4819_355481_355534.htm#355555,Voruz Eric,11.5203,VD
G,/ab/data/d/n/4819/354701/d_n_4819_354701_354702.htm#354928,Vischer Daniel,10.443,ZH
S,/ab/data/d/n/4819/354701/d_n_4819_354701_354702.htm#354934,Thanei Anita,10.443,ZH
CEg,/ab/data/d/n/4819/354701/d_n_4819_354701_354702.htm#354942,Hochreutener Norbert,10.443,BE
V,/ab/data/d/n/4819/354701/d_n_4819_354701_354702.htm#354926,Baader Caspar,10.443,BL
CEg,/ab/data/d/n/4819/354701/d_n_4819_354701_354702.htm#354930,Hochreutener Norbert,10.443,BE
S,/ab/data/d/n/4819/354701/d_n_4819_354701_354702.htm#354935,Leutenegger Oberholzer Susanne,10.443,BL
CEg,/ab/data/d/n/4819/354701/d_n_4819_354701_354702.htm#354938,Hochreutener Norbert,10.443,BE
RL,/ab/data/d/n/4819/354701/d_n_4819_354701_354702.htm#354966,Huber Gabi,10.443,UR
RL,/ab/data/d/n/4819/354701/d_n_4819_354701_354702.htm#354951,Huber Gabi,10.443,UR
CEg,/ab/data/d/n/4819/354701/d_n_4819_354701_354702.htm#354735,Roux Paul-André,10.443,VS
V,/ab/data/d/n/4819/354701/d_n_4819_354701_354702.htm#354973,Kaufmann Hans,10.443,ZH
V,/ab/data/d/n/4819/355481/d_n_4819_355481_355485.htm#355487,Schibli Ernst,11.5254,ZH
V,/ab/data/d/n/4819/355481/d_n_4819_355481_355520.htm#355537,Baettig Dominique,11.5243,JU
CEg,/ab/data/d/n/4817/346374/d_n_4817_346374_346607.htm#346640,Segmüller Pius,09.3518,LU
CEg,/ab/data/d/n/4817/346101/d_n_4817_346101_346286.htm#346524,Schmid-Federer Barbara,10.058,ZH
RL,/ab/data/d/n/4817/346101/d_n_4817_346101_346286.htm#346398,Lüscher Christian,10.058,GE
V,/ab/data/d/n/4817/346101/d_n_4817_346101_346286.htm#346533,Heer Alfred,10.058,ZH
S,/ab/data/d/n/4817/346101/d_n_4817_346101_346286.htm#346431,Sommaruga Carlo,10.058,GE
CEg,/ab/data/d/n/4817/346101/d_n_4817_346101_346286.htm#346526,Ingold Maja,10.058,ZH
BD,/ab/data/d/n/4817/346101/d_n_4817_346101_346286.htm#346538,Gadient Brigitta M.,10.058,GR
G,/ab/data/d/n/4817/346101/d_n_4817_346101_346286.htm#346530,von Graffenried Alec,10.058,BE
Germanier Jean-René,/ab/data/d/n/4817/346101/d_n_4817_346101_346315.htm#346317,Le président,10.091,président
V,/ab/data/d/n/4817/346374/d_n_4817_346374_346584.htm#346667,Baumann J. Alexander,09.3464,TG
V,/ab/data/d/n/4817/346374/d_n_4817_346374_346570.htm#346656,Freysinger Oskar,09.3453,VS
V,/ab/data/d/n/4817/346374/d_n_4817_346374_346570.htm#346603,Freysinger Oskar,09.3453,VS
S,/ab/data/d/n/4817/346374/d_n_4817_346374_346587.htm#346666,Chopard-Acklin Max,09.3480,AG
V,/ab/data/d/n/4817/346101/d_n_4817_346101_346235.htm#346354,Veillon Pierre-François,10.3392,VD
CEg,/ab/data/d/n/4817/346101/d_n_4817_346101_346235.htm#346442,Lustenberger Ruedi,10.3392,LU
S,/ab/data/d/n/4817/346101/d_n_4817_346101_346235.htm#346348,Roth-Bernasconi Maria,10.3392,GE
V,/ab/data/d/n/4817/346101/d_n_4817_346101_346235.htm#346356,Veillon Pierre-François,10.3392,VD
CEg,/ab/data/d/n/4817/346101/d_n_4817_346101_346235.htm#346427,Lustenberger Ruedi,10.3392,LU
Germanier Jean-René,/ab/data/d/n/4817/346101/d_n_4817_346101_346279.htm#346314,Le président,09.524 10.3642,président
G,/ab/data/d/n/4817/346101/d_n_4817_346101_346279.htm#346390,Zisyadis Josef,09.524 10.3642,VD
S,/ab/data/d/n/4817/346101/d_n_4817_346101_346279.htm#346460,Gross Andreas,09.524 10.3642,ZH
V,/ab/data/d/n/4817/346101/d_n_4817_346101_346279.htm#346467,Mörgeli Christoph,09.524 10.3642,ZH
S,/ab/data/d/n/4817/346101/d_n_4817_346101_346279.htm#346501,Gross Andreas,09.524 10.3642,ZH
V,/ab/data/d/n/4817/346101/d_n_4817_346101_346279.htm#346479,Mörgeli Christoph,09.524 10.3642,ZH
S,/ab/data/d/n/4817/346101/d_n_4817_346101_346279.htm#346495,Gross Andreas,09.524 10.3642,ZH
V,/ab/data/d/n/4817/346101/d_n_4817_346101_346279.htm#346474,Baumann J. Alexander,09.524 10.3642,TG
